Month,NDVI,EVI,LST,LST_Night,Rainfall,Soil_Moisture,SPI,PET,SPEI,NDVI_min,NDVI_max,VCI,LST_min,LST_max,TCI,SM_min,SM_max,SMCI,VHI,SIWSI
01-09-2022,6836.742311,4594.570926,29.80664983,22.47230217,8.992626414,0.443794773,0.643970814,123.1617835,0.786257622,2290.114932,7336.885951,90.08982897,26.88753951,49.1951006,86.91425607,0.20215337,0.458940072,94.10199251,88.50204252,0.677605357
01-10-2022,6580.26172,3910.047242,30.09579682,19.4403805,3.285730426,0.410501094,1.36218214,143.8168299,0.536491609,2290.114932,7336.885951,85.00775589,26.88753951,49.1951006,85.61807229,0.20215337,0.458940072,81.13649302,85.31291409,0.665847613
01-11-2022,5932.12072,3374.484148,29.46323005,16.67368065,0.070877268,0.251296061,-1.417801372,151.2711802,0.416240452,2290.114932,7336.885951,72.165069,26.88753951,49.1951006,88.45373311,0.20215337,0.458940072,19.13755319,80.30940105,0.600439618
01-12-2022,5422.74065,2930.881584,28.84974351,17.39574244,0.181220047,0.224076587,0.831361413,143.3453784,0.507996457,2290.114932,7336.885951,62.07188134,26.88753951,49.1951006,91.20386138,0.20215337,0.458940072,8.53752034,76.63787136,0.544305957
01-01-2023,5191.841394,2849.400136,28.3327573,16.62329621,0.223009171,0.209736004,-0.721115619,142.6517126,0.516030011,2290.114932,7336.885951,57.49669345,26.88753951,49.1951006,93.52139936,0.20215337,0.458940072,2.952892268,75.50904641,0.521703422
01-02-2023,4245.132256,2323.311945,33.97871611,17.53960139,0.188624797,0.203467393,-1.080692208,182.7927837,-0.030180796,2290.114932,7336.885951,38.73798348,26.88753951,49.1951006,68.21177998,0.20215337,0.458940072,0.511717933,53.47488173,0.424302879
01-03-2023,3463.031365,1867.712473,38.58195409,21.45131455,0.748191656,0.236530239,0.589042618,204.835932,-0.452078467,2290.114932,7336.885951,23.24092827,26.88753951,49.1951006,47.57645387,0.20215337,0.458940072,13.38732451,35.40869107,0.348522952
01-04-2023,3492.746485,1826.018609,41.71730429,24.47198398,1.186645992,0.239611557,2.402594646,218.7500014,-0.791774062,2290.114932,7336.885951,23.82972297,26.88753951,49.1951006,33.52135305,0.20215337,0.458940072,14.58727684,28.67553801,0.357880638
01-05-2023,3759.7487,2068.78165,41.9994533,25.92293945,0.623843546,0.257791288,0.797772194,214.8031249,-0.699516133,2290.114932,7336.885951,29.12027835,26.88753951,49.1951006,32.25653971,0.20215337,0.458940072,21.66697789,30.68840903,0.389308747
01-06-2023,2989.607836,1718.637441,42.01383691,27.28683635,3.462567967,0.260945283,-1.235842195,208.3271062,-0.469810922,2290.114932,7336.885951,13.86020687,26.88753951,49.1951006,32.19206109,0.20215337,0.458940072,22.89523278,23.02613398,0.281709421
01-07-2023,3623.569206,2547.168959,34.90660612,24.59958349,16.58444335,0.450685849,1.312762741,158.0104286,0.526889594,2290.114932,7336.885951,26.42192936,26.88753951,49.1951006,64.05224856,0.20215337,0.458940072,96.78557234,45.23708896,0.320056421
01-08-2023,6300.769717,4532.165842,29.71000985,22.4264717,4.485613993,0.41251915,-2.317238004,122.5354551,0.753072216,2290.114932,7336.885951,79.46971974,26.88753951,49.1951006,87.34747232,0.20215337,0.458940072,81.92238098,83.40859603,0.617984346
01-09-2023,7348.720432,5064.533073,28.69329443,22.61604737,10.70244334,0.436541772,1.262166092,110.8741392,0.897468083,2290.114932,7348.720432,100,26.88753951,49.1951006,91.90518893,0.20215337,0.458940072,91.27746898,95.95259446,0.739823287
01-10-2023,6480.791361,4166.191168,31.47713867,21.20125813,0.332246403,0.30370192,-1.5696418,146.4449214,0.475192904,2290.114932,7348.720432,82.84252308,26.88753951,49.1951006,79.42581376,0.20215337,0.458940072,39.54587563,81.13416842,0.654292417
01-11-2023,5754.067413,3376.744866,29.66366437,19.17557944,0.934249283,0.232255192,1.505641648,141.5151015,0.535959968,2290.114932,7348.720432,68.47643053,26.88753951,49.1951006,87.55522913,0.20215337,0.458940072,11.72250044,78.01582983,0.578788538
01-12-2023,5772.432208,3084.919925,26.03743697,15.939808,0.238019042,0.275620739,1.397631813,127.5717199,0.668985907,2290.114932,7348.720432,68.83947119,26.03743697,49.1951006,100,0.20215337,0.458940072,28.61027002,84.41973559,0.581061882
01-01-2024,5338.545624,2925.199746,26.88798834,17.03750787,0.236479838,0.2177995,-0.587576198,129.1651786,0.653824552,2290.114932,7348.720432,60.26227371,26.03743697,49.1951006,96.32712787,0.20215337,0.458940072,6.093045412,78.29470079,0.537386858
01-02-2024,4415.770215,2361.408883,31.78432477,19.97636227,0.370115282,0.231174454,0.636014066,155.3509372,0.370381546,2290.114932,7348.720432,42.02057827,26.03743697,49.1951006,75.18364592,0.20215337,0.458940072,11.30163057,58.60211209,0.442627226
01-03-2024,3565.294778,1923.260818,38.16131523,23.38934466,0.503281312,0.2296989,-0.128269238,193.2303435,-0.21388195,2290.114932,7348.720432,25.2081299,26.03743697,49.1951006,47.64636685,0.20215337,0.458940072,10.7270082,36.42724838,0.357490927
01-04-2024,3519.02824,1858.090859,40.72637497,25.97826702,0.955067961,0.220859161,1.901034062,203.3170726,-0.413394618,2290.114932,7348.720432,24.2935194,26.03743697,49.1951006,36.56986198,0.20215337,0.458940072,7.284563872,30.43169069,0.356047968
01-05-2024,3437.473871,1863.997658,39.72609985,27.47154066,0.671351994,0.217598902,0.931148769,186.2268715,-0.081294922,2290.114932,7348.720432,22.68132865,26.03743697,45.80887307,30.76545979,0.203467393,0.458940072,5.531514691,26.72339422,0.355014174
01-06-2024,3785.973612,2104.019185,39.64685096,26.98826749,6.108366145,0.318677274,0.110726905,188.2361421,-0.022106467,2682.512138,7348.720432,23.64792577,26.03743697,45.80887307,31.16628496,0.203467393,0.458940072,45.0967521,27.40710536,0.380620124
01-07-2024,2581.078794,2010.0089,26.47433655,23.97868217,12.92039532,0.45556768,0.402750702,70.35074227,1.173021589,2581.078794,7348.720432,0,26.03743697,45.80887307,97.7902486,0.203467393,0.458940072,98.67994019,48.8951243,0.218594093
01-08-2024,6210.624479,4550.191851,27.67906068,23.42983418,8.226618014,0.453392353,-0.483359609,92.49727651,1.009884009,2581.078794,7348.720432,76.12874374,26.03743697,45.80887307,91.69699305,0.203467393,0.458940072,97.82844924,83.91286839,0.600690017
01-09-2024,7273.240854,5010.43574,28.8795994,23.33331264,7.187731375,0.433877469,-0.099474889,107.021219,0.900003657,2581.078794,7348.720432,98.41683618,26.03743697,45.80887307,85.62490649,0.203467393,0.458940072,90.18971323,92.02087133,0.73039624
01-10-2024,6712.114722,4213.137807,30.0092401,22.53427575,1.419514796,0.394948998,0.038361315,124.7111508,0.706445556,2581.078794,7348.720432,86.6473666,26.03743697,45.80887307,79.91140799,0.203467393,0.458940072,74.95189166,83.2793873,0.681681595
01-11-2024,5816.574448,3489.103339,27.53157421,17.01149472,0.152939152,0.254580576,-0.766565235,134.5196825,0.600427408,2581.078794,7348.720432,67.86365042,26.03743697,45.80887307,92.44295034,0.203467393,0.458940072,20.00729891,80.15330038,0.587233541
01-12-2024,5535.493288,3050.59485,25.9956756,17.23916036,0.166118519,0.226677888,0.661896469,120.7241556,0.731027537,2581.078794,7348.720432,61.96804874,25.9956756,45.80887307,100,0.203467393,0.458940072,9.085313904,80.98402437,0.556388209
01-01-2025,5114.687742,2821.311721,26.58330487,16.56796893,0.229835994,0.211896377,-0.652768119,128.9735642,0.655594112,2581.078794,7348.720432,53.14176569,25.9956756,45.80887307,97.03415225,0.203467393,0.458940072,3.299367832,75.08795897,0.513304819
01-02-2025,3979.305565,2123.504423,31.99211029,20.10923617,0.225738171,0.203353135,-0.658980081,156.450647,0.354886355,2581.078794,7348.720432,29.32743014,25.9956756,45.80887307,69.73514901,0.203353135,0.458940072,0,49.53128957,0.398602863
01-03-2025,3260.378794,1757.344713,37.35561959,23.74513227,0.29048267,0.203347265,-0.983533513,184.6192756,-0.059818147,2581.078794,7348.720432,14.24813465,25.9956756,45.80887307,42.66476166,0.203347265,0.458940072,0,28.45644816,0.328077269
01-04-2025,3045.869394,1658.486109,40.90344347,26.93679482,0.354114555,0.2076251,0.057239353,200.0534155,-0.355555743,2581.078794,7348.720432,9.748857708,25.9956756,45.80887307,24.75839453,0.203347265,0.458940072,1.67369153,17.25362612,0.309660373
01-05-2025,3661.449251,2026.049513,38.12737127,26.61722418,2.328366133,0.301184497,3.09,176.1752017,0.110973682,2581.078794,7348.720432,22.66047952,25.9956756,44.57867592,34.71616283,0.203347265,0.458940072,38.27855437,28.68832117,0.376639367
01-06-2025,3296.721974,2132.150522,35.58663154,26.56946529,4.530509601,0.350975782,-0.628219459,151.911008,0.460786714,2581.078794,7348.720432,15.01042307,25.9956756,44.57867592,48.3885499,0.203347265,0.458940072,57.75926115,31.69948649,0.273939789
01-07-2025,5444.414399,3745.226753,28.24934354,21.50564985,12.11324746,0.451222442,0.179967014,114.7065466,0.879114872,2581.078794,7348.720432,60.05769355,25.9956756,44.57867592,87.87242157,0.203347265,0.458940072,96.98049819,73.96505756,0.548891054
01-08-2025,5440.225597,4157.643063,28.03751329,23.08227287,12.03661117,0.443120008,0.862825377,99.89894861,0.985646045,2581.078794,7348.720432,59.96983456,25.9956756,44.57867592,89.01233573,0.203347265,0.458940072,93.81044258,74.49108515,0.505459095
01-09-2025,7024.84833,4849.803069,27.23320712,23.26264959,9.66137739,0.454349613,0.894211264,88.78065652,1.043569967,2581.078794,7348.720432,93.20686985,25.9956756,44.57867592,93.34051823,0.203347265,0.458940072,98.20399533,93.27369404,0.686856459
